AccX,AccY,AccZ,GyroX,GyroY,GyroZ,direction
0.7800601721,9.647860527,3.077169895,-0.1843284518,-0.1527161896,-0.2325867712,0
0.9236295223,9.049654961,2.354537487,0.06994401664,-0.3452913165,-0.1027780026,0
1.488335729,8.796015739,3.115455151,0.0131335929,-0.4634936452,-0.1563813835,0
0.0143569354,8.638090134,2.522035122,-0.06536252797,-0.2460257858,-0.2674060464,0
0.2488535494,9.073583603,2.297109842,0.05726857483,-0.5348120928,-0.1689041108,0
0.5120640397,8.939585686,2.900100946,0.02855792828,-0.4291325212,-0.1592829973,0
0.4594219327,9.097511292,1.871187329,0.1692095399,-0.347276628,-0.1873827726,0
-0.6891329288,8.642875671,1.837687731,0.05635227636,-0.1540906429,-0.2156352699,0
-0.2201396823,9.17886734,1.253839016,0.2118173689,-0.223881945,-0.111635536,0
0.2105683982,9.346364975,1.64626193,0.08246674389,-0.1278234571,-0.1255327165,0
-0.04785645381,9.36550808,1.225125194,0.086742796,-0.1676823795,-0.1113301069,0
0.1244267747,10.04985523,1.272981644,0.09422589093,-0.1763872057,-0.1145371497,0
-0.3780659735,10.2221384,1.856830359,0.0978910774,-0.01282816008,-0.1223256737,0
-0.6891329288,10.96869946,1.483550072,0.3289506733,0.08414662629,-0.1067486182,0
-0.5982056856,10.47577763,1.875972986,0.3694204688,0.2339612097,-0.0859792158,0
-1.105484009,9.858428955,0.2919243574,0.4129445851,0.3258963525,-0.03497200832,0
-0.7992027402,9.327222824,2.359323025,0.06627883017,0.1915061027,-0.03008509055,0
-1.59840548,8.365307808,1.607976794,0.008246674202,0.2530507445,0.01817322709,0
-1.306481123,8.484949112,1.818545222,-0.02199113183,0.2156352699,0.154548794,0
-1.292124271,9.054440498,1.641476393,-0.1039997265,0.1853974611,0.1924224049,0
-0.5072783828,9.394221306,2.450250387,-0.2443459183,0.1828012913,0.189062655,0
-0.7944171429,8.767302513,2.282752752,-0.177456215,0.1937968582,0.1492037177,0
0.08614161611,9.303294182,1.225125194,0.05207622424,0.0294742249,0.2113592178,0
-0.4546363056,9.17886734,1.450050473,-0.02458730713,0.02076940238,0.08139773458,0
-0.1339980662,9.872786522,0.6843472719,0.1110246703,-0.1310304999,0.06566796452,0
-0.7657032609,9.700503349,1.349551916,0.05222893879,-0.1672242284,-0.05558869615,0
-0.8470591903,9.868000984,0.2823530734,0.1724165827,-0.1579085439,-0.03313941509,0
-0.5790630579,10.17428207,1.282552958,0.02290742844,-0.235335663,-0.04352411628,0
-0.5120640397,10.84427261,1.229910851,0.1110246703,-0.3527744114,0.03787361458,0
0.756131947,11.40897846,1.16769743,0.431575954,-0.616820693,0.1571449637,0
-0.3397808075,9.657432556,0.2153540403,0.4285216331,-0.4456258714,-0.01069013402,0
-0.8614161611,9.044869423,0.9332008362,0.06979130208,-0.2979492843,-0.1508836001,0
-0.4067798555,8.729017258,0.7704889178,-0.04612028971,-0.1912006736,-0.1140789986,0
-0.08135596663,9.05922699,1.665404558,-0.1753181964,-0.239000842,-0.06765327603,0
-0.2297109663,9.633503914,1.914258122,-0.2872591615,-0.1075121984,-0.08994983882,0
0.2488535494,9.801001549,2.172683001,-0.2304487377,-0.1298087686,-0.06688969582,0
0.09092725813,9.317651749,1.995614052,-0.09605848789,-0.01603520103,-0.08384118974,0
-0.2153540403,9.245866776,0.94277215,0.04428769648,0.03558287397,-0.09010255337,0
-0.7513462901,9.298508644,1.220339537,0.02718348242,0.1259908676,-0.03329212964,0
-0.2344966233,9.51386261,0.07178468257,0.1380554438,0.1843284518,0.0549778305,0
-0.2919243574,9.083154678,0.2105683982,0.009773836471,0.1487455666,0.06963858753,0
-0.5072783828,9.198010445,1.31126678,-0.06627883017,0.03863719851,0.1828012913,0
