AccX,AccY,AccZ,GyroX,GyroY,GyroZ,direction
1.004985452,8.910871506,1.64626193,0.01282816008,0.3368919194,-0.3003927469,0
1.296909928,9.265008926,1.722832322,-0.0001527161949,0.09575305134,-0.2362519503,0
1.110269666,9.978070259,1.497906923,-0.173485592,0.4231765866,-0.270154953,0
0.3828516304,10.18385315,3.297309637,-0.1676823795,0.3807214797,-0.3346011937,0
0.2488535494,10.28435135,2.182254314,0.09529490769,0.4353938699,-0.231670469,0
-0.3349951804,10.7054882,3.206382275,0.05513054505,0.3061959743,-0.1832594275,0
-1.344766378,10.62413216,2.153540373,0.1284343153,0.3940077722,-0.1762344837,0
-2.488535643,10.01156998,1.847259045,0.1499672979,0.1666133702,-0.188757211,0
-3.144168854,8.671588898,4.153940201,-0.1562286615,0.1989891976,-0.2229656428,0
-2.129612207,8.90130043,2.880958557,-0.1817322671,0.4305069447,-0.07574722916,0
-2.172683001,8.078168869,1.545763373,-0.1701258421,0.2597702444,-0.08933897316,0
-1.938186288,8.049455643,2.656033039,-0.1452330947,-0.09773836285,-0.04917461425,0
-1.301695466,7.958528042,1.871187329,0.1647807807,-0.4889972508,0.1101083755,0
-1.387837172,8.523234367,1.837687731,-0.01664606482,-0.8736893535,0.086895518,0
-1.258624673,9.102297783,2.876172781,-0.1823431402,-0.4364628792,-0.0847574845,0
-2.01475668,9.375079155,1.813759565,0.4075995386,-0.4981602132,-0.3020726442,0
-1.497906923,9.470791817,2.000399828,0.6383537054,-0.3946186602,-0.2269362658,0
-2.158325911,9.623932838,1.287338614,0.3452913165,0.4709767401,-0.05650499091,0
-2.292324066,10.93519974,1.540977836,0.3236056268,0.4196641147,-0.01404988952,0
-2.440679073,10.41835022,0.4546363056,0.3286452591,0.2266308367,-0.1172860414,0
-1.818545222,10.20778179,0.7704889178,0.597731173,-0.6646208763,0.05299251899,0
-1.31126678,10.06899738,0.2344966233,0.328187108,-0.7067705393,0.2718348205,0
-0.09092725813,9.647860527,1.392622828,0.09147699922,-0.4833467603,0.4031707644,0
-0.2440679073,9.566504478,1.8855443,0.02107483521,-0.6403390169,0.1395826042,0
0.8327022791,9.260223389,2.005185366,0.03466657549,-0.5697841048,0.06979130208,0
0.0,9.351150513,1.861616015,-0.02031125315,-0.5282453299,0.08552107215,0
-0.2201396823,9.518648148,2.086541414,-0.1519526094,-0.5071704984,0.127212584,0
-0.1579262912,9.528220177,2.340180635,-0.1380554438,-0.2330449075,0.1650862098,0
-0.0382851623,8.681160927,0.9619147182,-0.08323032409,0.04810560122,0.15424335,0
-0.3876372576,8.556734085,1.325623751,-0.5485565662,0.3002400398,0.1438586563,0
0.3302095234,9.38465023,2.254039049,-0.4346303046,0.2356410921,0.02489273995,0
-0.03349951655,9.341579437,1.732403636,-0.1270598769,0.5222893953,-0.3552178741,0
-0.5599204898,9.523433685,1.536192179,-0.2965748608,1.040608168,-0.4427242577,0
-0.4115654826,9.652647018,1.813759565,0.01863137633,0.3442223072,-0.3141372204,0
-0.9140582681,9.992427826,1.971685886,-0.2753472924,0.5739074349,-0.3245218992,0
-0.5455635786,10.21735287,2.675175667,0.03604102135,0.2254091054,-0.2163988501,0
-1.201196909,10.56191921,1.574477315,0.3023780584,0.2651153207,-0.1165224537,0
-0.8231309652,10.13599682,1.497906923,0.3695732057,0.2556469142,-0.1113301069,0
-0.2153540403,10.70070267,-0.8805587292,0.4880809486,0.1800523996,-0.1527161896,0
-1.540977836,8.571090698,3.345165968,-0.1079703495,-0.1010981202,-0.4547888339,0
-2.890529871,8.336593628,1.866401672,-0.1035415828,0.1079703495,-0.3871355653,0
-3.503092289,8.216953278,2.383251429,-0.09498947114,-0.08155044913,-0.1759290546,0
-2.90967226,9.379864693,1.875972986,-0.1061377525,-0.09193515033,0.1108719558,0
-2.818745136,9.422935486,3.306880951,-0.2687804997,-0.08185587823,0.1050687432,0
-2.498106956,8.853444099,3.378665686,-0.1287397593,0.02061668597,0.01130099874,0
-2.62253356,8.66680336,1.177268744,0.2075413018,0.2325867712,0.0621554926,0
-1.751546144,8.834300995,0.8327022791,0.2616028488,-0.1336266696,0.1701258421,0
-1.866401672,9.049654961,1.35912323,0.1085812151,-0.2832885385,0.1111773923,0
-1.837687731,9.00179863,1.03848505,0.1033888608,-0.5280926228,0.1802051067,0
-2.11046958,9.418149948,0.626919508,-0.02474002354,-0.404850632,0.1962403059,0
-3.694518089,9.250652313,0.2536391914,-0.02641990222,-0.05207622424,-0.02489273995,0
-1.718046665,9.566504478,4.019941807,-0.1243109852,-0.2312123179,0.04596757516,0
-1.019342422,10.34656525,2.220539331,0.2365573794,-0.3611738086,0.2301433086,0
0.0239282269,10.69591713,1.904686809,0.525191009,-0.4920515716,0.1959348768,0
0.2823530734,10.24128056,-0.9188438654,0.5568032265,-0.2118173689,0.04749473557,0
0.3397808075,9.958928108,0.4737788737,0.1256854236,-0.3836230934,-0.1922696829,0
0.3254238665,9.298508644,4.29750967,-0.467158854,-0.2981020212,-0.3026835024,0
-0.4163511395,10.24128056,2.464607239,0.004886918236,-0.7079922557,-0.1218675226,0
-3.335594654,11.01655579,3.182454109,-0.3097084463,-0.1921169758,-0.05681042373,3
-3.14895463,11.32762241,3.742374659,-0.1374445707,-0.2813032269,0.2938259542,3
-6.60419035,9.212367058,3.158525944,0.1550069451,-0.1479819864,0.6462949514,3
-6.326622963,7.982456207,4.498506546,0.4986183643,0.003054323839,1.620013356,3
-5.455635548,7.025327206,2.249253273,1.18645215,0.1608101577,2.600604057,3
-2.962314367,4.594219685,3.460021496,1.177899957,0.3484983444,3.422064543,3
0.2153540403,2.325823545,1.244267821,1.585194111,0.744644165,4.098750114,3
2.483749866,-1.330409408,3.010170937,1.768453479,0.6441569328,4.466490746,3
4.29750967,-4.388436794,0.9954141974,1.820224285,1.033583164,4.69999361,3
1.383051515,-7.99202776,1.397408366,1.736077666,1.143233418,4.792692184,3
11.87318611,-8.260024071,0.5072783828,1.586263061,1.232114315,5.460062027,3
14.44307709,-6.187839508,0.1292124242,1.47844553,1.513722897,4.929984093,3
17.28096581,-4.565505505,5.331208706,1.421482325,0.8814778924,3.490481377,3
14.50529099,-5.991627693,4.474578381,1.248607635,1.680794477,1.701716542,3
12.39482117,-6.982256413,4.800002098,1.2339468,1.300072908,0.6771436334,3
14.18465233,-6.336194515,4.852644444,0.7768672705,1.64246273,0.2402225733,3
14.57228947,-5.685346603,4.771288395,0.55145818,1.051909208,-0.2249509543,3
11.34197903,-4.747360229,3.402593851,0.3981311321,0.8871283531,-0.7331904769,3
9.614361763,-4.364508629,4.579862595,0.1624900252,0.2228129357,-1.040150046,3
7.709674358,-3.929014683,4.048655987,-0.1200349256,0.4482220411,-0.9621120095,3
8.035098076,-3.187239647,3.345165968,-0.1298087686,-0.06276635826,-0.7870992422,0
8.441878319,-1.296909928,3.364308596,-0.2203694731,-0.07849612087,-0.6152935624,0
6.561119556,-1.493121386,4.814359188,-0.3543015718,-0.3100138903,-0.5829176903,0
6.757331371,-1.306481123,4.039084435,-0.2562577724,-0.2438877672,-0.4720457494,0
6.226124287,-2.239681959,3.75673151,-0.3049742281,-0.2015853822,-0.4004218578,0
8.48973465,-1.689332843,4.225724697,-0.2979492843,-0.2709185183,-0.1750127524,0
8.87258625,-1.483550072,4.484149456,-0.3181078434,-0.01145371422,-0.1417206228,0
8.824729919,-1.325623751,4.666004181,-0.1750127524,0.06429351866,-0.02412915789,0
9.126225471,-1.464407444,5.063212872,-0.08582650125,0.1078176349,0.0033597562,0
9.327222824,-1.411765337,4.354937077,0.02748891525,0.1255327165,0.04016435891,0
9.317651749,-1.923829436,4.881358147,0.02596175298,0.1554650813,-0.03711003438,0
10.84427261,-1.727617979,4.689932346,0.2333503515,-0.00351247238,-0.1113301069,0
