AccX,AccY,AccZ,GyroX,GyroY,GyroZ,direction
0.4127618968,9.502496719,2.037488461,0.04474584386,0.03375028074,-0.2631300092,0
0.08733802289,9.794421196,2.380260229,-0.0971274972,0.1563813835,-0.3191768527,0
0.5294120312,10.07438183,2.538784742,-0.2926042378,0.4735729098,-0.5128209591,0
0.327816695,9.615557671,2.683550596,-0.2671006322,0.5002982616,-0.6661480665,0
-0.5623133183,8.881559372,2.589034081,-0.358730346,0.4854847789,-0.5887209177,0
-1.351944804,8.945567131,3.387040377,0.104305163,0.3840812445,-0.462577343,0
-2.00638175,8.862417221,2.087139606,0.4980075061,-0.8553634286,-0.3283398151,0
-2.48793745,8.614759445,2.671586514,0.2541197538,-0.6710349321,0.1288924664,0
-0.6520441771,9.506086349,2.477767944,0.1443168074,-1.053283572,0.0164933484,0
-0.2955136001,9.871589661,3.011367321,0.1382081509,-0.9285144806,-0.1646280587,0
-0.8817551732,9.439086914,2.977867842,0.2501491308,-0.4766272306,-0.1679878086,0
-0.7866404653,9.327820778,2.838485956,0.2750418782,-0.02138026804,-0.1744018942,0
-0.8291130662,8.981459618,1.943570137,0.2988655865,-0.6349939108,-0.2183841616,0
-0.5910272002,8.786444664,2.131406784,0.328187108,-1.055574298,-0.489913553,0
-2.040479422,9.812965393,2.298904419,0.09605848789,-0.3112356067,0.05283980444,0
-1.46321106,9.053244591,1.700100541,0.0438295491,-0.3139844835,0.189062655,0
-1.424327731,9.195617676,1.904686809,0.02367101051,-0.4159989059,0.416762501,0
-1.080359459,9.561718941,1.904088616,-0.1547015011,-0.1209512278,0.2515235841,0
-1.039681435,9.349356651,2.650649309,0.05329795182,-0.09025526792,0.04749473557,0
-1.397408366,9.132805824,2.061416626,-0.008093958721,-0.04795288667,0.1284343153,0
-0.912861824,9.393025398,2.274976015,0.005192350596,0.0849102065,0.1444695145,0
-1.232303619,9.275776863,2.098505497,-0.08659008145,0.08460476995,0.105985038,0
-0.970289588,9.37687397,2.700898647,0.02153298259,-0.1218675226,0.1461493969,0
-0.6849454641,9.298508644,2.568096876,0.01924224012,0.1444695145,0.2910770774,0
-0.6735795736,9.373882294,2.413161755,0.02153298259,-0.1182023361,0.2306014597,0
-0.4384847581,9.335597992,2.717050076,0.1333212405,-0.1502727419,0.2554942071,0
0.5491527915,9.892526627,1.931606054,-0.07055488229,0.0980437994,0.04123337194,0
