AccX,AccY,AccZ,GyroX,GyroY,GyroZ,direction
0.5647061467,9.997213364,3.708875179,0.1577558219,0.5455022454,0.06429351866,0
0.1483550072,10.20778179,2.627319336,0.3174969554,0.4072940946,0.09376774728,0
1.048056364,10.50449181,3.536591768,0.2477056682,0.2328922004,0.0859792158,0
0.8853443861,9.906285286,3.067598581,0.2496909797,0.3300196826,0.1218675226,0
2.416750908,9.30807972,1.55054903,0.558788538,-0.300850898,0.2565632164,0
1.641476393,7.97767067,3.440878868,-0.1722638607,-0.1206457913,0.06414080411,0
1.287338614,8.020741463,3.225524902,-0.1088866442,-0.2144135386,-0.0157297682,0
0.7944171429,7.838887215,2.995813847,-0.2148716897,-0.2787070572,-0.03054323979,0
0.4594219327,8.020741463,3.225524902,-0.3260490894,-0.3100138903,-0.1172860414,0
0.07178468257,7.972885132,3.871587038,-0.177456215,-0.04306596518,-0.1455385387,0
-0.2153540403,8.523234367,2.81395936,-0.3368919194,0.9199623466,0.04841103405,0
0.1627119333,9.250652313,3.641875982,-0.07116574794,0.4918988645,0.1288924664,0
0.3780659735,9.963713646,3.512663603,0.1547015011,0.6579013467,0.1421787739,0
0.4785645306,10.51884842,4.034298897,0.2223547846,0.9749401808,0.2133445293,0
0.5455635786,10.63848972,3.919443607,0.6495019794,0.7776308656,0.1908952445,0
-0.1962114573,9.786644936,2.502892494,0.566729784,0.9430224895,0.2684750557,0
-0.7465606928,8.690732002,3.876372576,0.4248564541,0.7131846547,0.0736092031,0
-0.837487936,8.33180809,3.507878065,0.2484692484,1.05649066,0.1635590494,0
-0.5934200287,8.633303642,2.971885681,0.189062655,1.113453746,0.274125576,0
-0.650847733,8.834300995,3.306880951,-0.1357647032,1.216995358,0.1918115467,0
0.0765703246,8.805587769,2.766103029,-0.0009162971983,0.8533781171,0.2887863219,0
0.2488535494,8.456234932,1.871187329,0.154548794,0.5642863512,0.2695440948,0
-0.1196411327,8.614161491,2.770888567,0.02076940238,0.5189296007,0.2354883701,0
0.009571290575,8.762516975,2.646461725,0.2722929716,0.2838993967,0.2075413018,0
-0.5216353536,9.403793335,1.818545222,0.2208276242,0.5430588126,0.2293797284,0
-0.0143569354,10.39442158,2.770888567,0.2102901936,0.3634645343,0.2554942071,0
0.2775674164,10.94477081,1.277767301,0.29352054,0.2260199636,0.177456215,0
1.40697968,10.05942631,2.354537487,0.1110246703,0.01481347065,0.1397353113,0
2.354537487,10.49491978,3.316452265,0.04169152305,-0.119576782,-0.01160643063,0
0.8805587292,8.992227554,2.569891453,-0.04963276163,0.1514944583,-0.1731801629,0
0.8279166222,8.106883049,2.163111687,0.2292270064,-0.6378955245,-0.03222311661,0
1.03848505,8.288737297,2.799602509,-0.281761378,-0.6678279042,-0.01954767294,0
-0.2488535494,8.542376518,2.096112728,-0.3998109996,-0.1797469556,-0.07116574794,0
-0.06699903309,8.350951195,1.852044702,-0.2729038298,0.0209221188,-0.02611446939,0
0.9092726111,8.886942863,2.804388046,-0.2438877672,-0.007941242307,-0.07177661359,0
0.5551348329,9.260223389,2.048256159,-0.1490510106,0.2466366589,-0.1053741723,0
0.813559711,10.09771156,3.034099102,-0.0209221188,0.2438877672,-0.007788525894,0
0.5216353536,10.29392338,2.416750908,0.1047633067,0.3075704277,-0.0157297682,0
0.4594219327,10.80598736,2.842673302,0.1692095399,0.3113883138,0.08323032409,0
-0.8614161611,10.89691448,3.407379389,0.2745837271,0.6417134404,0.1803578287,0
-1.21555388,10.14078236,2.699103832,0.3364337683,0.6800451875,0.3327685893,0
-0.04785645381,9.676574707,4.699503899,0.1316413581,0.7353284955,0.3399462402,0
0.3110669553,8.475378036,3.85244441,0.3952295184,0.7031053901,0.1985310465,0
1.536192179,8.590232849,2.589034081,0.4231765866,0.6930260658,0.0737619251,0
2.847458839,9.355937004,2.167897224,0.200516358,0.6776017547,-0.3539961278,0
3.278167009,9.379864693,3.105883837,0.2092211843,0.5952877402,-0.7945823669,0
3.871587038,8.647661209,3.144168854,0.3089448512,0.3981311321,-1.18599391,0
3.263810158,7.695317745,3.259024382,0.6835576892,0.2075413018,-1.52487123,0
